city,ota_hotel_id,master_id,name,name_en,address,latitude,longitude,url,rooms_number
Братск,guest_house_vremena_goda,6511529,Времена Года,Vremena Goda,"Улица Подбельского 12, Братск",56.15242,101.614845,https://ostrovok.ru/hotel/russia/irkutsk/mid6511529/guest_house_vremena_goda,24
Иркутск,gostinitsa_solntse,7818100,Гостиница Солнце,Sun Hotel,"улица Байкальская, д.295 Б, Иркутск",52.257305,104.359,https://ostrovok.ru/hotel/russia/irkutsk/mid7818100/gostinitsa_solntse,58
Листвянка,bajkalskie_sezonyi,9992857,Отель Парк Байкальские сезоны,Park Baykalskie Sezony Hotel,"Иркутская Область, м.р-н Иркутский, г.п. Листвянское, п Ангарские Хутора, ул Прибрежная, зд. 5а, Листвянка",51.9078,104.81043,https://ostrovok.ru/hotel/russia/irkutsk/mid9992857/bajkalskie_sezonyi,22
Куркут,recreation_centre_baikal_rainbow,6341048,База отдыха Байкальская Радуга,Bajkalskaya Raduga Hotel,"Mestnost Kamyshi-2, Куркут",53.030186,106.851425,https://ostrovok.ru/hotel/russia/irkutsk/mid6341048/recreation_centre_baikal_rainbow,31
Сарма,tsentr_otdykha_dashi,8138887,Центр отдыха Да-ши,Tsentr Otdyiha Da-Shi,"залив Хужир-Нуга, Сарма",53.080173,106.80518,https://ostrovok.ru/hotel/russia/irkutsk/mid8138887/tsentr_otdykha_dashi,20
Иркутск,kharbor,11247966,Отель Харбор,Kharbor Hotel,"улица Байкальская, д.346/3, Иркутск",52.252197,104.37126,https://ostrovok.ru/hotel/russia/irkutsk/mid11247966/kharbor,7
Иркутск,royal_hotel_33,6362904,Отель Рояль,Royal Hotel,"улица Декабрьских событий, д. 31, Иркутск",52.28928,104.29745,https://ostrovok.ru/hotel/russia/irkutsk/mid6362904/royal_hotel_33,27
Иркутск,arena_g_irkutsk,8491921,Отель Арена Иркутск,Arena Irkutsk Hotel,"ул. Желябова, 8А, Иркутск",52.288128,104.28727,https://ostrovok.ru/hotel/russia/irkutsk/mid8491921/arena_g_irkutsk,15
Хужир,eko_baikalwood_hotel,8737003,Отель БайкалВуд,BaikalWood Hotel,"улица Светлая, д.5, Хужир",53.193813,107.3616,https://ostrovok.ru/hotel/russia/irkutsk/mid8737003/eko_baikalwood_hotel,44
Ангарск,hotel_olimpiada,10440808,Олимпиада,Olimpiada,"ул. Чайковского, д.48, Ангарск",52.530827,103.87794,https://ostrovok.ru/hotel/russia/irkutsk/mid10440808/hotel_olimpiada,29
Сарма,rodnye_berega_holiday_park_,6513363,База Отдыха Родные Берега,Rodnyie Berega Hotel,"местность Хужир-Нугэ ул. Изумрудная, уч. 1, Сарма",53.0871,106.79626,https://ostrovok.ru/hotel/russia/irkutsk/mid6513363/rodnye_berega_holiday_park_,26
Новоснежная,baza_otdykha_village_hvoy,11339142,Вилладж Хвоя,Village Hvoya Living Quartets,"улица Ленина, дом 75, Новоснежная",51.4684,104.623375,https://ostrovok.ru/hotel/russia/irkutsk/mid11339142/baza_otdykha_village_hvoy,
Хужир,hotel_khotej,13330760,Отель Хотэй,Khotej Hotel,"Ольхонская улица, 10, Хужир",53.194584,107.36046,https://ostrovok.ru/hotel/russia/irkutsk/mid13330760/hotel_khotej,25
Иркутск,u_istoka_hotel,7675302,Гостиница У Истока,U Istoka hotel,"Ржанова ул., д. 43, Иркутск",52.252934,104.36322,https://ostrovok.ru/hotel/russia/irkutsk/mid7675302/u_istoka_hotel,24
Иркутск,arena_on_sverdlov,10153554,"Меблированные комнаты общежитие ""Арена на Свердлова""","Living quarters Obschezhitie ""arena on sverdlova""","ул. Свердлова, 39, Иркутск",52.287437,104.28795,https://ostrovok.ru/hotel/russia/irkutsk/mid10153554/arena_on_sverdlov,
Усть-Илимск,gostinitsa_ustilim,7026078,Усть-Илим,Ust-Ilim,"пр-т Дружбы Народов, д. 2, Усть-Илимск",57.955795,102.74813,https://ostrovok.ru/hotel/russia/irkutsk/mid7026078/gostinitsa_ustilim,80
Сарма,recreation_complex_altan,7613629,Парк-Отель Алтан,Altan Park Hotel,"тер. база отдыха Алтан, стр. 1, Сарма",53.08592,106.799416,https://ostrovok.ru/hotel/russia/irkutsk/mid7613629/recreation_complex_altan,25
Байкальск,hotel_baikal_best_edelweiss,9991110,Baikal Best Edelweiss,Baikal Best Edelweiss,"микрорайон Красный ключ, д.66, Байкальск",51.51682,104.12468,https://ostrovok.ru/hotel/russia/irkutsk/mid9991110/hotel_baikal_best_edelweiss,10
Листвянка,pribaikalskaya_hotel,10457093,Гостиница Прибайкальская,Pribajkalskaya Hotel,"62 км. Байкальского Тракта, Листвянка",52.039165,105.01182,https://ostrovok.ru/hotel/russia/irkutsk/mid10457093/pribaikalskaya_hotel,87
Большое Голоустное,wind_lake_guest_house,13437748,Wind Lake,Wind Lake,"2-я Рейдовая улица, д.12, Большое Голоустное",52.027744,105.404976,https://ostrovok.ru/hotel/russia/irkutsk/mid13437748/wind_lake_guest_house,
Бугульдейка,bajkalkemp,8742801,Байкал-кэмп,Baykal-kemp,"Россия, Иркутская область,  Бугульдейка, ул. Пушкина, д. 15, Бугульдейка",52.537403,106.05819,https://ostrovok.ru/hotel/russia/irkutsk/mid8742801/bajkalkemp,
Иркутск,yupiter,9987415,Юпитер,Yupiter,"Россия, Иркутская область, Иркутск, ул. Шевцова, д. 35, Иркутск",52.309612,104.30718,https://ostrovok.ru/hotel/russia/irkutsk/mid9987415/yupiter,23
Хужир,olkhon_house_guest_family_house,11278129,Olkhon Family House,Olkhon House Family,"улица Рабочая, д.2, Хужир",53.192245,107.33733,https://ostrovok.ru/hotel/russia/irkutsk/mid11278129/olkhon_house_guest_family_house,
Култук,trakstop_38_2,10669986,Тракстоп 38,Trakstop 38,"Комсомольская 23/3, Култук, Култук",51.713367,103.688156,https://ostrovok.ru/hotel/russia/irkutsk/mid10669986/trakstop_38_2,11
Хужир,khoromy_recreation_camp,13284761,Хоромы,Khoromy Living Quarters,"Северная улица, д. 5/1, Хужир",53.196445,107.35554,https://ostrovok.ru/hotel/russia/irkutsk/mid13284761/khoromy_recreation_camp,
Хужир,zvezda_kochevnika,6761987,Отель Звезда Кочевника,Zvezda Kochevnika Hotel,"Пляжная улица, д.20, Хужир",53.198273,107.35982,https://ostrovok.ru/hotel/russia/irkutsk/mid6761987/zvezda_kochevnika,
Куркут,mir_baykala_hotel,10219071,Отель Мир Байкала,Mir Baykala Hotel,"село Сахюрта, бухта Базарная, Куркут",53.024845,106.85937,https://ostrovok.ru/hotel/russia/irkutsk/mid10219071/mir_baykala_hotel,29
Иркутск,planeta_9,8850641,Планета,Planeta,"ул. Розы Люксембург, 144, Иркутск",52.345352,104.188034,https://ostrovok.ru/hotel/russia/irkutsk/mid8850641/planeta_9,33
Хужир,tochka_baykala_hotel,11328622,Отель Точка Байкала,Tochka Baykala Hotel,"Байкальская улица, стр. 64/4, Хужир",53.194244,107.35403,https://ostrovok.ru/hotel/russia/irkutsk/mid11328622/tochka_baykala_hotel,38
Бугульдейка,gostevoy_dom_isiger_baikal,11254237,Гостевой дом ISIGER BAIKAL,Gostevoy Dom Isiger Baikal,"Байкальская ул. 18, Бугульдейка",52.535374,106.0579,https://ostrovok.ru/hotel/russia/irkutsk/mid11254237/gostevoy_dom_isiger_baikal,
Бурдугуз,glemping_hygge_barn,11337901,Hygge Barn,Hygge Barn,"Нижняя набережная 5, Бурдугуз",52.04798,104.602806,https://ostrovok.ru/hotel/russia/irkutsk/mid11337901/glemping_hygge_barn,
Иркутск,svetly_aparthotel,10360693,Отель Светлый,Svetly Hotel,"Иркутская Область, с Пивовариха, мкр. Светлый, ул Первая, зд. 2а, Иркутск",52.260536,104.361946,https://ostrovok.ru/hotel/russia/irkutsk/mid10360693/svetly_aparthotel,6
Харанцы,olkhon_village_guest_house,13166321,Меблированные комнаты Olkhon Village,Olkhon Village Living quarters,"Летняя улица, д. 13, Харанцы",53.222958,107.42975,https://ostrovok.ru/hotel/russia/irkutsk/mid13166321/olkhon_village_guest_house,
Утулик,baykkalina_guest_house,10011069,БайкКалина,BaykKalina Living Quarters,"улица Озёрная, д.8, Утулик",51.551033,104.059654,https://ostrovok.ru/hotel/russia/irkutsk/mid10011069/baykkalina_guest_house,
Хужир,v_gostyakh_u_dubrovskikh_guest_house,13286418,В гостях у ДУБРОВСКИХ,V Gostyakh U Dubrovskikh,"посёлок Хужир, улица Совхозная, д. 5, Хужир",53.192383,107.353294,https://ostrovok.ru/hotel/russia/irkutsk/mid13286418/v_gostyakh_u_dubrovskikh_guest_house,
Железногорск-Илимский,izumrud_hotel_7,13287135,Отель Изумруд,Izumrud Hotel,"7-й квартал, д.20, Железногорск-Илимский",56.58639,104.12119,https://ostrovok.ru/hotel/russia/irkutsk/mid13287135/izumrud_hotel_7,9
Железногорск-Илимский,komilfo_2,9768630,Отель Комильфо,Komilfo Hotel,"улица Иващенко, д.20, Железногорск-Илимский",56.581577,104.13028,https://ostrovok.ru/hotel/russia/irkutsk/mid9768630/komilfo_2,12
Солзан,barnkhaus_guest_house_4,13320876,Барнхаус,Barnkhaus,"улица Восточная, д.4Б, Солзан",51.498707,104.21468,https://ostrovok.ru/hotel/russia/irkutsk/mid13320876/barnkhaus_guest_house_4,
Большая Речка,loft_house_38_guest_house,13330745,Loft House 38,Loft House 38,"51.947037, 104.753515, Большая Речка",51.947037,104.75352,https://ostrovok.ru/hotel/russia/irkutsk/mid13330745/loft_house_38_guest_house,
Куркут,guest_house_siberia_2,13386485,Меблированные комнаты Siberia,Siberia Living Quarters,"ДНТ Светлый, 37, Куркут",53.023846,106.84775,https://ostrovok.ru/hotel/russia/irkutsk/mid13386485/guest_house_siberia_2,
Иркутск,spektr_2,8854293,Спектр,Spektr,"Россия, Иркутская область, Иркутск, ул. Рабочего Штаба, д. 97/1, Иркутск",52.32121,104.30218,https://ostrovok.ru/hotel/russia/irkutsk/mid8854293/spektr_2,14
Молодёжный,pekin_hotel,13730320,Отель Пекин,Pekin Hotel,"п. Молодежный, улица Кузнецовой, д.11, Молодёжный",52.25048,104.40946,https://ostrovok.ru/hotel/russia/irkutsk/mid13730320/pekin_hotel,86
Иркутск,rezidentsii_rodina_irkutsk,13678434,Резиденции Rodina Irkutsk,Rodina Irkutsk Residencies,"улица Цесовская Набережная, 8, Иркутск",52.28924,104.26912,https://ostrovok.ru/hotel/russia/irkutsk/mid13678434/rezidentsii_rodina_irkutsk,
Ушаковское,camping_yelochka_kempinghotel,13868693,Отель Елочка,Yelochka Hotel,"Иркутский р-он, 21 км Байкальского тракта, Ушаковское",52.176395,104.49215,https://ostrovok.ru/hotel/russia/irkutsk/mid13868693/camping_yelochka_kempinghotel,118
Листвянка,hotel_baikal_krai,13918062,Усадьба Байкальский край,Hotel Baikal krai,"Чапаева, 81Г, Листвянка",51.861156,104.87627,https://ostrovok.ru/hotel/russia/irkutsk/mid13918062/hotel_baikal_krai,
